Matchname,Half,Time,Player1Name,Player1ClubName,XPos,Ypos
Manchester City v Liverpool,First Half,633.80,David SILVA,Manchester City,-38.66,-6.22
Manchester City v Liverpool,First Half,633.90,David SILVA,Manchester City,-38.66,-6.10
Manchester City v Liverpool,First Half,634.00,David SILVA,Manchester City,-38.65,-5.98
Manchester City v Liverpool,First Half,634.10,David SILVA,Manchester City,-38.64,-5.86
Manchester City v Liverpool,First Half,634.20,David SILVA,Manchester City,-38.62,-5.74
Manchester City v Liverpool,First Half,634.30,David SILVA,Manchester City,-38.59,-5.62
Manchester City v Liverpool,First Half,634.40,David SILVA,Manchester City,-38.55,-5.51
Manchester City v Liverpool,First Half,634.50,David SILVA,Manchester City,-38.51,-5.39
Manchester City v Liverpool,First Half,634.60,David SILVA,Manchester City,-38.47,-5.27
Manchester City v Liverpool,First Half,634.70,David SILVA,Manchester City,-38.43,-5.15
Manchester City v Liverpool,First Half,634.80,David SILVA,Manchester City,-38.38,-5.02
Manchester City v Liverpool,First Half,634.90,David SILVA,Manchester City,-38.34,-4.88
Manchester City v Liverpool,First Half,635.00,David SILVA,Manchester City,-38.29,-4.75
Manchester City v Liverpool,First Half,635.10,David SILVA,Manchester City,-38.25,-4.62
Manchester City v Liverpool,First Half,635.20,David SILVA,Manchester City,-38.21,-4.50
Manchester City v Liverpool,First Half,635.30,David SILVA,Manchester City,-38.17,-4.39
Manchester City v Liverpool,First Half,635.40,David SILVA,Manchester City,-38.14,-4.30
Manchester City v Liverpool,First Half,635.50,David SILVA,Manchester City,-38.11,-4.23
Manchester City v Liverpool,First Half,635.60,David SILVA,Manchester City,-38.08,-4.17
Manchester City v Liverpool,First Half,635.70,David SILVA,Manchester City,-38.06,-4.11
Manchester City v Liverpool,First Half,635.80,David SILVA,Manchester City,-38.03,-4.07
Manchester City v Liverpool,First Half,635.90,David SILVA,Manchester City,-38.01,-4.03
Manchester City v Liverpool,First Half,636.00,David SILVA,Manchester City,-37.96,-3.97
Manchester City v Liverpool,First Half,636.10,David SILVA,Manchester City,-37.89,-3.91
Manchester City v Liverpool,First Half,636.20,David SILVA,Manchester City,-37.79,-3.83
Manchester City v Liverpool,First Half,636.30,David SILVA,Manchester City,-37.66,-3.73
Manchester City v Liverpool,First Half,636.40,David SILVA,Manchester City,-37.49,-3.62
Manchester City v Liverpool,First Half,636.50,David SILVA,Manchester City,-37.29,-3.48
Manchester City v Liverpool,First Half,636.60,David SILVA,Manchester City,-37.10,-3.35
Manchester City v Liverpool,First Half,636.70,David SILVA,Manchester City,-36.92,-3.23
Manchester City v Liverpool,First Half,636.80,David SILVA,Manchester City,-36.76,-3.12
Manchester City v Liverpool,First Half,636.90,David SILVA,Manchester City,-36.63,-3.02
Manchester City v Liverpool,First Half,637.00,David SILVA,Manchester City,-36.52,-2.94
Manchester City v Liverpool,First Half,637.10,David SILVA,Manchester City,-36.45,-2.87
Manchester City v Liverpool,First Half,637.20,David SILVA,Manchester City,-36.40,-2.82
Manchester City v Liverpool,First Half,637.30,David SILVA,Manchester City,-36.37,-2.79
Manchester City v Liverpool,First Half,637.40,David SILVA,Manchester City,-36.36,-2.77
Manchester City v Liverpool,First Half,637.50,David SILVA,Manchester City,-36.38,-2.76
Manchester City v Liverpool,First Half,637.60,David SILVA,Manchester City,-36.41,-2.76
Manchester City v Liverpool,First Half,637.70,David SILVA,Manchester City,-36.47,-2.78
Manchester City v Liverpool,First Half,637.80,David SILVA,Manchester City,-36.54,-2.81
Manchester City v Liverpool,First Half,637.90,David SILVA,Manchester City,-36.62,-2.84
Manchester City v Liverpool,First Half,638.00,David SILVA,Manchester City,-36.70,-2.88
Manchester City v Liverpool,First Half,638.10,David SILVA,Manchester City,-36.79,-2.92
Manchester City v Liverpool,First Half,638.20,David SILVA,Manchester City,-36.89,-2.96
Manchester City v Liverpool,First Half,638.30,David SILVA,Manchester City,-36.99,-3.00
Manchester City v Liverpool,First Half,638.40,David SILVA,Manchester City,-37.09,-3.05
Manchester City v Liverpool,First Half,638.50,David SILVA,Manchester City,-37.20,-3.10
Manchester City v Liverpool,First Half,638.60,David SILVA,Manchester City,-37.31,-3.15
Manchester City v Liverpool,First Half,638.70,David SILVA,Manchester City,-37.40,-3.20
Manchester City v Liverpool,First Half,638.80,David SILVA,Manchester City,-37.49,-3.25
Manchester City v Liverpool,First Half,638.90,David SILVA,Manchester City,-37.56,-3.30
Manchester City v Liverpool,First Half,639.00,David SILVA,Manchester City,-37.61,-3.35
Manchester City v Liverpool,First Half,639.10,David SILVA,Manchester City,-37.65,-3.39
Manchester City v Liverpool,First Half,639.20,David SILVA,Manchester City,-37.67,-3.44
Manchester City v Liverpool,First Half,639.30,David SILVA,Manchester City,-37.69,-3.49
Manchester City v Liverpool,First Half,639.40,David SILVA,Manchester City,-37.71,-3.55
Manchester City v Liverpool,First Half,639.50,David SILVA,Manchester City,-37.74,-3.61
Manchester City v Liverpool,First Half,639.60,David SILVA,Manchester City,-37.77,-3.67
Manchester City v Liverpool,First Half,639.70,David SILVA,Manchester City,-37.81,-3.74
Manchester City v Liverpool,First Half,639.80,David SILVA,Manchester City,-37.86,-3.82
Manchester City v Liverpool,First Half,639.90,David SILVA,Manchester City,-37.92,-3.90
Manchester City v Liverpool,First Half,640.00,David SILVA,Manchester City,-37.98,-3.99
Manchester City v Liverpool,First Half,640.10,David SILVA,Manchester City,-38.04,-4.07
Manchester City v Liverpool,First Half,640.20,David SILVA,Manchester City,-38.10,-4.16
Manchester City v Liverpool,First Half,640.30,David SILVA,Manchester City,-38.16,-4.25
Manchester City v Liverpool,First Half,640.40,David SILVA,Manchester City,-38.23,-4.34
Manchester City v Liverpool,First Half,640.50,David SILVA,Manchester City,-38.29,-4.43
Manchester City v Liverpool,First Half,640.60,David SILVA,Manchester City,-38.36,-4.52
Manchester City v Liverpool,First Half,640.70,David SILVA,Manchester City,-38.43,-4.61
Manchester City v Liverpool,First Half,640.80,David SILVA,Manchester City,-38.50,-4.71
Manchester City v Liverpool,First Half,640.90,David SILVA,Manchester City,-38.57,-4.80
Manchester City v Liverpool,First Half,641.00,David SILVA,Manchester City,-38.63,-4.89
Manchester City v Liverpool,First Half,641.10,David SILVA,Manchester City,-38.69,-4.98
Manchester City v Liverpool,First Half,641.20,David SILVA,Manchester City,-38.74,-5.06
Manchester City v Liverpool,First Half,641.30,David SILVA,Manchester City,-38.78,-5.13
Manchester City v Liverpool,First Half,641.40,David SILVA,Manchester City,-38.81,-5.20
Manchester City v Liverpool,First Half,641.50,David SILVA,Manchester City,-38.82,-5.26
Manchester City v Liverpool,First Half,641.60,David SILVA,Manchester City,-38.82,-5.30
Manchester City v Liverpool,First Half,641.70,David SILVA,Manchester City,-38.78,-5.36
Manchester City v Liverpool,First Half,641.80,David SILVA,Manchester City,-38.70,-5.44
Manchester City v Liverpool,First Half,641.90,David SILVA,Manchester City,-38.57,-5.53
Manchester City v Liverpool,First Half,642.00,David SILVA,Manchester City,-38.40,-5.64
Manchester City v Liverpool,First Half,642.10,David SILVA,Manchester City,-38.17,-5.78
Manchester City v Liverpool,First Half,642.20,David SILVA,Manchester City,-37.89,-5.93
Manchester City v Liverpool,First Half,642.30,David SILVA,Manchester City,-37.59,-6.10
Manchester City v Liverpool,First Half,642.40,David SILVA,Manchester City,-37.26,-6.27
Manchester City v Liverpool,First Half,642.50,David SILVA,Manchester City,-36.92,-6.45
Manchester City v Liverpool,First Half,642.60,David SILVA,Manchester City,-36.57,-6.64
Manchester City v Liverpool,First Half,642.70,David SILVA,Manchester City,-36.20,-6.83
Manchester City v Liverpool,First Half,642.80,David SILVA,Manchester City,-35.82,-7.03
Manchester City v Liverpool,First Half,642.90,David SILVA,Manchester City,-35.44,-7.22
Manchester City v Liverpool,First Half,643.00,David SILVA,Manchester City,-35.04,-7.40
Manchester City v Liverpool,First Half,643.10,David SILVA,Manchester City,-34.64,-7.56
Manchester City v Liverpool,First Half,643.20,David SILVA,Manchester City,-34.23,-7.72
Manchester City v Liverpool,First Half,643.30,David SILVA,Manchester City,-33.82,-7.85
Manchester City v Liverpool,First Half,643.40,David SILVA,Manchester City,-33.39,-7.98
Manchester City v Liverpool,First Half,643.50,David SILVA,Manchester City,-32.97,-8.09
Manchester City v Liverpool,First Half,643.60,David SILVA,Manchester City,-32.54,-8.20
Manchester City v Liverpool,First Half,643.70,David SILVA,Manchester City,-32.11,-8.31
Manchester City v Liverpool,First Half,643.80,David SILVA,Manchester City,-31.68,-8.41
Manchester City v Liverpool,First Half,643.90,David SILVA,Manchester City,-31.24,-8.50
Manchester City v Liverpool,First Half,644.00,David SILVA,Manchester City,-30.81,-8.60
Manchester City v Liverpool,First Half,644.10,David SILVA,Manchester City,-30.41,-8.70
Manchester City v Liverpool,First Half,644.20,David SILVA,Manchester City,-30.06,-8.81
Manchester City v Liverpool,First Half,644.30,David SILVA,Manchester City,-29.76,-8.93
Manchester City v Liverpool,First Half,644.40,David SILVA,Manchester City,-29.51,-9.06
Manchester City v Liverpool,First Half,644.50,David SILVA,Manchester City,-29.33,-9.20
Manchester City v Liverpool,First Half,644.60,David SILVA,Manchester City,-29.20,-9.36
Manchester City v Liverpool,First Half,644.70,David SILVA,Manchester City,-29.06,-9.53
Manchester City v Liverpool,First Half,644.80,David SILVA,Manchester City,-28.88,-9.73
Manchester City v Liverpool,First Half,644.90,David SILVA,Manchester City,-28.67,-9.94
Manchester City v Liverpool,First Half,645.00,David SILVA,Manchester City,-28.41,-10.17
Manchester City v Liverpool,First Half,645.10,David SILVA,Manchester City,-28.10,-10.43
Manchester City v Liverpool,First Half,645.20,David SILVA,Manchester City,-27.73,-10.70
Manchester City v Liverpool,First Half,645.30,David SILVA,Manchester City,-27.35,-10.97
Manchester City v Liverpool,First Half,645.40,David SILVA,Manchester City,-26.98,-11.23
Manchester City v Liverpool,First Half,645.50,David SILVA,Manchester City,-26.61,-11.46
Manchester City v Liverpool,First Half,645.60,David SILVA,Manchester City,-26.26,-11.68
Manchester City v Liverpool,First Half,645.70,David SILVA,Manchester City,-25.92,-11.88
Manchester City v Liverpool,First Half,645.80,David SILVA,Manchester City,-25.61,-12.05
Manchester City v Liverpool,First Half,645.90,David SILVA,Manchester City,-25.30,-12.21
Manchester City v Liverpool,First Half,646.00,David SILVA,Manchester City,-25.01,-12.37
Manchester City v Liverpool,First Half,646.10,David SILVA,Manchester City,-24.71,-12.52
Manchester City v Liverpool,First Half,646.20,David SILVA,Manchester City,-24.43,-12.66
Manchester City v Liverpool,First Half,646.30,David SILVA,Manchester City,-24.14,-12.79
Manchester City v Liverpool,First Half,646.40,David SILVA,Manchester City,-23.86,-12.92
Manchester City v Liverpool,First Half,646.50,David SILVA,Manchester City,-23.59,-13.05
Manchester City v Liverpool,First Half,646.60,David SILVA,Manchester City,-23.31,-13.18
Manchester City v Liverpool,First Half,646.70,David SILVA,Manchester City,-23.04,-13.30
Manchester City v Liverpool,First Half,646.80,David SILVA,Manchester City,-22.76,-13.42
Manchester City v Liverpool,First Half,646.90,David SILVA,Manchester City,-22.48,-13.55
Manchester City v Liverpool,First Half,647.00,David SILVA,Manchester City,-22.20,-13.67
Manchester City v Liverpool,First Half,647.10,David SILVA,Manchester City,-21.92,-13.80
Manchester City v Liverpool,First Half,647.20,David SILVA,Manchester City,-21.63,-13.92
Manchester City v Liverpool,First Half,647.30,David SILVA,Manchester City,-21.33,-14.05
Manchester City v Liverpool,First Half,647.40,David SILVA,Manchester City,-21.04,-14.18
Manchester City v Liverpool,First Half,647.50,David SILVA,Manchester City,-20.74,-14.31
Manchester City v Liverpool,First Half,647.60,David SILVA,Manchester City,-20.45,-14.44
Manchester City v Liverpool,First Half,647.70,David SILVA,Manchester City,-20.15,-14.57
Manchester City v Liverpool,First Half,647.80,David SILVA,Manchester City,-19.85,-14.70
Manchester City v Liverpool,First Half,647.90,David SILVA,Manchester City,-19.55,-14.83
Manchester City v Liverpool,First Half,648.00,David SILVA,Manchester City,-19.25,-14.96
Manchester City v Liverpool,First Half,648.10,David SILVA,Manchester City,-18.95,-15.09
Manchester City v Liverpool,First Half,648.20,David SILVA,Manchester City,-18.65,-15.22
Manchester City v Liverpool,First Half,648.30,David SILVA,Manchester City,-18.33,-15.37
Manchester City v Liverpool,First Half,648.40,David SILVA,Manchester City,-17.98,-15.55
Manchester City v Liverpool,First Half,648.50,David SILVA,Manchester City,-17.61,-15.75
Manchester City v Liverpool,First Half,648.60,David SILVA,Manchester City,-17.21,-15.98
Manchester City v Liverpool,First Half,648.70,David SILVA,Manchester City,-16.78,-16.23
Manchester City v Liverpool,First Half,648.80,David SILVA,Manchester City,-16.32,-16.52
Manchester City v Liverpool,First Half,648.90,David SILVA,Manchester City,-15.87,-16.81
Manchester City v Liverpool,First Half,649.00,David SILVA,Manchester City,-15.42,-17.08
Manchester City v Liverpool,First Half,649.10,David SILVA,Manchester City,-14.98,-17.33
Manchester City v Liverpool,First Half,649.20,David SILVA,Manchester City,-14.56,-17.57
Manchester City v Liverpool,First Half,649.30,David SILVA,Manchester City,-14.16,-17.79
Manchester City v Liverpool,First Half,649.40,David SILVA,Manchester City,-13.78,-17.97
Manchester City v Liverpool,First Half,649.50,David SILVA,Manchester City,-13.41,-18.15
Manchester City v Liverpool,First Half,649.60,David SILVA,Manchester City,-13.05,-18.32
Manchester City v Liverpool,First Half,649.70,David SILVA,Manchester City,-12.69,-18.48
Manchester City v Liverpool,First Half,649.80,David SILVA,Manchester City,-12.34,-18.64
Manchester City v Liverpool,First Half,649.90,David SILVA,Manchester City,-11.99,-18.79
Manchester City v Liverpool,First Half,650.00,David SILVA,Manchester City,-11.65,-18.93
Manchester City v Liverpool,First Half,650.10,David SILVA,Manchester City,-11.34,-19.06
Manchester City v Liverpool,First Half,650.20,David SILVA,Manchester City,-11.06,-19.18
Manchester City v Liverpool,First Half,650.30,David SILVA,Manchester City,-10.81,-19.27
Manchester City v Liverpool,First Half,650.40,David SILVA,Manchester City,-10.60,-19.35
Manchester City v Liverpool,First Half,650.50,David SILVA,Manchester City,-10.44,-19.41
Manchester City v Liverpool,First Half,650.60,David SILVA,Manchester City,-10.31,-19.45
Manchester City v Liverpool,First Half,650.70,David SILVA,Manchester City,-10.18,-19.48
Manchester City v Liverpool,First Half,650.80,David SILVA,Manchester City,-10.03,-19.50
Manchester City v Liverpool,First Half,650.90,David SILVA,Manchester City,-9.86,-19.52
Manchester City v Liverpool,First Half,651.00,David SILVA,Manchester City,-9.66,-19.52
Manchester City v Liverpool,First Half,651.10,David SILVA,Manchester City,-9.43,-19.52
Manchester City v Liverpool,First Half,651.20,David SILVA,Manchester City,-9.17,-19.52
Manchester City v Liverpool,First Half,651.30,David SILVA,Manchester City,-8.89,-19.51
